"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Equatorial Guinea","GNQ","GDP (current US$)","NY.GDP.MKTP.CD","","","9122751.45318345","10840095.1283649","12712471.3960211","64748333.3333333","69110000","72317446.9327193","67514285.7142857","67225714.2857143","66331428.5714286","64946954.756798","65429198.238708","81203226.9138345","94159862.7073691","104295643.388437","103653049.93797","103987520.075827","","","50642880.7737503","36731422.8456914","44294647.733479","44442456.94764","50320914.4065688","62118564.8495425","76407396.7552964","93345847.7270322","100534663.294927","88265974.5843603","112119406.548331","110906032.075075","134707184.355541","136047896.155778","100807001.813926","141853368.256815","232463036.435759","442337849.474377","370687618.717326","621117885.668503","1045998496.43872","1461139022.02954","1806742742.27311","2484745935.09329","4410764338.66733","8217369092.65224","10086528698.8604","13071718758.7373","19749893536.3204","15027795173.2187","16314442183.3477","21357344847.4966","22388345810.2466","21948835350.3425","21765454404.421","13185496836.4124","11240809132.4145","12200912828.3695","13097011208.4602","11364134108.6175","10099157269.8025","12269392788.7402",
"Greece","GRC","GDP (current US$)","NY.GDP.MKTP.CD","4335186016.83942","4961400439.31722","5213047711.42704","5895278024.09202","6669673257.1183","7689154053.35866","8591517943.60129","9275600800.35644","10090675902.5364","11615657031.2387","13139863636.3636","14591750000","16885511363.6364","22347848101.2658","25351306818.1818","28525876726.8863","31152835820.8955","36176234967.6226","44270204081.6327","54481876724.931","56829664268.5851","52346506765.0676","54617989795.9184","49428873839.0093","48020024183.7969","47820851221.3175","56379593476.1441","65652750377.4535","76261277924.5736","79169043222.8284","97891092003.4394","105143232379.884","116224672863.783","108809059155.767","116601801966.292","136878365936.167","145861612400.906","143157600149.757","144428172489.335","142588875293.749","130457756628.436","136309295225.34","154564203586.954","202370140236.265","240963562236.127","247875422204.414","273546728473.073","318902829550.733","355908689477.445","331308500253.274","297124961971.501","282995942006.557","242029307133.408","238907690051.13","235458133124.608","195683527003.375","193148146586.933","199844406013.531","212049447242.111","205144152830.847","188835201625.91","216240589485.256",
"Grenada","GRD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","71494495.1851852","88322386.2962963","102244362.222222","110900457.037037","115651918.888889","125435590","131803552.222222","145533310.740741","167728455.185185","187589522.592593","215009569.62963","236357523.703704","267327642.222222","278098762.962963","300757888.888889","310160444.444444","309812185.185185","325111814.814815","342172518.518519","366911444.444444","392190592.592593","445903592.592593","482009370.37037","520044370.37037","520444185.185185","540336925.925926","591018407.407407","599118592.592593","695555555.555555","698700666.666667","758683592.592593","825976037.037037","771275555.555555","771013259.259259","778655925.925926","799882259.259259","842620111.111111","911497407.407407","997007925.925926","1061640740.74074","1125685185.18519","1166523555.55556","1213485185.18519","1043411111.11111","1122083185.18519",
"Greenland","GRL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","69520026.6666667","88570952.8688525","106101175.65798","140153748.243656","169918948.629182","211194305.702999","240780413.56493","282269373.001066","355989047.256374","420642463.409998","476055288.418886","435746974.759244","402405069.367769","416183706.943685","379371608.442925","412876071.118493","603015696.452849","787392365.831908","898611007.947709","929796722.387896","1018970364.86443","1016493394.8253","1037921836.9477","927219728.866886","1005879948.43254","1208946165.92889","1197509786.67632","1072147778.03013","1149862702.96084","1131561595.13775","1068030829.75591","1086172922.57413","1169138789.31435","1558753434.43083","1822486688.58807","1849805732.96203","2013099482.07439","2249811708.94796","2499107510.64122","2529948329.57153","2503156060.52524","2684467375.71479","2609667673.71601","2684952726.88425","2842048997.77283","2499115623.00272","2707146783.13056","2851610655.92391","3055791340.7025","2994332323.74726","3075968328.69677","",
"Guatemala","GTM","GDP (current US$)","NY.GDP.MKTP.CD","1043599900","1076699900","1143600000","1262800000","1299099900","1331399900","1390700000","1453500000","1610500000","1715399900","1904000000","1984800000","2101300000","2569200100","3161499900","3645900000","4365300200","5480500200","6070600200","6902600200","7878700000","8607500300","8716999700","9050000400","9470000100","9721652086.95652","7231963515.98174","7084399840","7841602824.42748","8410724360.79545","7650125217.35253","9406097735.09117","10440842165.3193","11399942453.0646","12983235568.2292","14655404433.2771","15674835615.3139","17790026221.6139","19395491992.9939","18318412251.3642","19288827158.9035","18405203853.1036","20444205991.025","21576351798.9145","23577286226.6407","26783543667.064","29744368110.9094","33567868322.6252","38503862830.6878","37125943564.9873","40676432028.5934","46876114650.4996","49593961141.7484","52996540703.5943","57852399963.7878","62186186575.7433","66053725049.0138","71654134378.5299","73208583758.9105","77020015201.3201","77604632620.6473","85986321551.2388",
"Guam","GUM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3394000000","3569000000","3869000000","4213000000","4238000000","4397000000","4658000000","4828000000","4949000000","4984000000","5265000000","5399000000","5610000000","5799000000","5901000000","6013000000","6060000000","6364000000","5844000000","",
"Guyana","GUY","GDP (current US$)","NY.GDP.MKTP.CD","170215248.206265","185848451.262906","194948375.430205","175756868.692761","194773376.888526","213235294.117647","228705882.352941","250176470.588235","229750000","249300000","267800000","282050000","285380952.380952","307047619.047619","433954545.454545","494791666.666667","454440000","449880000","507080000","530440000","603200000","570357107.142857","482000000","489333333.333333","437631605.263158","453488372.093023","504651139.534884","354591846.938775","413799990","379779389.705882","396582263.291139","348533094.812165","373573141.486811","454101382.488479","540874934.201012","621626785.915493","705406001.424501","749138009.56454","717530683.169567","694754988.258295","712667896.727512","712167575.624277","726131434.715338","743064076.794567","787814379.183843","824880550.343965","2379818382.99241","2730971150.01134","3025187923.58617","3165663152.73351","3432913073.24154","3691384317.52178","4063089191.87525","4167800259.20888","4127659492.02031","4279840193.7046","4482697336.56174","4748174334.14044","4787636237.24043","5173760191.84652","5471256594.72422","7409179920.86331",
"High income","HIC","GDP (current US$)","NY.GDP.MKTP.CD","1069224286225.67","1131820800485.88","1221770864128.5","1316147609027.84","1436599732483.84","1560087191224.76","1711422184660.74","1836211863666.78","1991235599219.91","2190768574307.91","2393471564327.67","2657178687211.82","3082275756117.02","3729426056832.35","4204936667939.7","4691983007047.77","5112771154293.38","5789925390521.96","6937879796564.73","8021655305456.59","8959658940605.21","9095619219977.51","9011122899672.55","9304064983431.58","9705228105477.89","10190505047643.8","12373419899037.5","14340678432733.9","16145940441487.5","16894417210257.8","18979337151826.9","20070643101597.3","21588557317920.7","21755213444014.7","23418814469781.6","26009088614424.8","26232597312320.5","25783724902445.4","25881163614871.4","27185833341208.6","27754366209042.3","27478716759912.5","28653570606236","32118969996965.6","35763809661306.7","37825498840235.5","39962304329650.4","43760927781949.9","46623202312258","43669720512307.4","45752167133310.7","49400951947041.4","49426119717934.1","50047896627312.3","51126000506570.3","48258374724904.4","49298560658248.9","51558534599568.8","54815581180361.5","55289237589071.7","53699833079337.5","59445422597098.5",
"Hong Kong SAR, China","HKG","GDP (current US$)","NY.GDP.MKTP.CD","1320796651.69457","1383681651.13776","1612346412.26475","1935298266.45384","2206466461.26434","2435078534.03141","2489845016.64894","2692474989.12571","2716964388.42418","3189740055.13982","3800766535.62088","4476001946.01486","5710107420.14394","8030117555.62033","9388663645.7588","10048022369.9141","12876366008.8077","15719433719.4337","18315007365.9713","22526035940.5921","28861759209.0191","31055409443.043","32291306281.8168","29907091339.5364","33511383985.6741","35699543050.7778","41075570591.9291","50622571586.1149","59707404560.5944","68790369107.2962","76928290841.8701","88959620135.8864","104272278634.731","120353947980.764","135812069768.646","144652912433.103","159717233621.659","177352785419.977","168886163221.567","165768095391.557","171668164082.555","169403241524.337","166349228737.386","161384522525.299","169099768875.193","181570082162.19","193536265094.364","211597405593.868","219279678430.164","214046415026.187","228637697575.04","248513617677.287","262629441493.476","275696879834.966","291459356985.337","309383627028.561","320858250776.188","341273289534.466","361731070995.726","363052489184.395","344881400505.337","368139247671.487",
"Honduras","HND","GDP (current US$)","NY.GDP.MKTP.CD","335650000","356200000","387750000","410200000","457000000","508650000","549950000","598100000","646800000","668000050","723000000","731000000","802999950","912499950","1034500000","1124000000","1347999950","1669499950","3097242093.2","3544281976.3","3968160046","4043894878.6","4266503525.6","4476697184.85","4915311846.5","5278120712.5","5677828959","6190521241.5","5902717091.41631","5432344901.72414","4923009551.55642","4648668478.56753","4943700431.07368","4926728932.95069","4642280682.14252","5347445005.21376","5215028986.48649","5737099650.19011","6366340265.87888","6414520529.61672","7186650135.43927","7651174661.42872","7858235333.4834","8230387552.2259","8869311410.95131","9757034456.7578","10917481688.4711","12361257680.5627","13881701033.6546","14587496229.1811","15839344591.9842","17710315005.9999","18528601901.324","18499710127.8385","19756494434.7031","20979767785.2104","21717622071.3816","23136232229.6069","24067778953.842","25089976946.7736","23827840809.7014","28488668301.6401",
"Heavily indebted poor countries (HIPC)","HPC","GDP (current US$)","NY.GDP.MKTP.CD","17360551605.5377","17810256435.9833","19383483570.0738","23386439657.7187","20892307285.7156","24400739742.0037","26571468986.9211","26028372497.7338","27543450553.6088","30606053416.5595","32080189239.1802","34542740167.9709","37622082870.9626","45504435627.5974","55470443839.8093","63372321893.3251","67284966318.7072","79103966752.2413","91379771759.7688","102149223349.076","110546612986.623","107572426355.608","106872165425.026","102405323314.345","103107736516.393","102559075903.394","117830853108.465","129687584662.812","136710916345.081","139565492418.927","161312180661.065","174925139193.929","131774497712.498","136738570690.304","116104380252.109","135525141305.869","146912874514.068","152989600837.885","161880564029.343","162648079835.798","176448622410.695","171532830444.686","184656537425.994","209038742819.802","240959217921.905","276891783723.456","326495716123.49","391474804964.854","465585740785.727","470851143295.546","520218298652.395","583029263320.14","604866547388.919","673156514396.158","715228883440.478","693546549509.433","728868758296.964","808758193981.076","770227091403.54","797617929913.554","803283582149.532","894494280734.025",
"Croatia","HRV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22717081924.7143","24075166261.3779","24091170702.5562","25792876643.5087","23677307509.4663","21839780971.0268","23273640257.1968","27074550257.8118","34985749883.4171","41958833541.0995","45780237257.1867","50860788253.2176","60542673502.5324","70750646248.0563","63084004705.0807","60426018629.2992","63169910822.1285","57192346923.335","58889082315.336","58330289756.6914","50163192883.1515","52295158344.2544","56214427431.2","62247874948.8225","62246206340.5469","57203783203.0259","67837788543.5852",
