IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,SUR,Suriname,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,URY,Uruguay,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2019,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,80,,,,,,80,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,0,,,,,,0,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,0,,,,,,0,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,0,,,,,,0,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,0,,,,,,0,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,BLR,Belarus,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,BEL,Belgium,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,CAN,Canada,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,CHL,Chile,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,CHN,China,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,CUB,Cuba,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,DNK,Denmark,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,DMA,Dominica,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,FIN,Finland,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,IRL,Ireland,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,ISR,Israel,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,NOR,Norway,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2018,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,USA,United States of America,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,100,,,,,,100,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,AGO,Angola,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,TCD,Chad,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,COM,Comoros,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,GAB,Gabon,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,HTI,Haiti,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,HND,Honduras,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,LBR,Liberia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2018,true,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,UGA,Uganda,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,20,,,,,,20,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,ARM,Armenia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AMR,Americas,Country,BLZ,Belize,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,BEN,Benin,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,BDI,Burundi,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,COG,Congo,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,GMB,Gambia,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,GHA,Ghana,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,GIN,Guinea,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,AFR,Africa,Country,MWI,Malawi,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
IHRSPAR_CAPACITY04,Food Safety (SPAR),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2018,false,IHR SPAR Capacity Level,Level C4,IHRSPARCAPLEVEL04_LEVEL_C4,,,,,,,,,,40,,,,,,40,,,EN,2021-06-14T04:00:00.000Z
